#_timestamp,type_of_mobile,mmsi,latitude,longitude,navigational_status,rot,sog,cog,heading,imo,callsign,name,ship_type,cargo_type,width,length,type_of_position_fixing_device,draught,destination,eta,data_source_type,a,b,c,d
2024-11-20 10:01:00,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:00,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:00,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:00,Class A,219005887,56.76426,8.864317,Engaged in fishing,,0.0,309.6,,Unknown,OXNS,SOE BONDE SILLERSLEV,Fishing,,5.0,15.0,Internal,1.0,LIMFJORDEN,,AIS,8.0,7.0,2.0,3.0
2024-11-20 10:01:00,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:00,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:00,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:00,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:00,Class A,232047253,57.591767,9.982053,Under way using engine,0.0,0.0,210.8,312.0,9926776,MNNZ3,ALTAIRE,Fishing,,18.0,80.0,GPS,,FISHING GROUNDS,25/06/2025 00:00:00,AIS,50.0,30.0,9.0,9.0
2024-11-20 10:01:01,Class A,232047253,57.591767,9.982053,Under way using engine,0.0,0.0,210.8,312.0,9926776,MNNZ3,ALTAIRE,Fishing,,18.0,80.0,GPS,,FISHING GROUNDS,25/06/2025 00:00:00,AIS,50.0,30.0,9.0,9.0
2024-11-20 10:01:01,Class A,232047253,57.591767,9.982053,Under way using engine,0.0,0.0,210.8,312.0,9926776,MNNZ3,ALTAIRE,Fishing,,18.0,80.0,GPS,,FISHING GROUNDS,25/06/2025 00:00:00,AIS,50.0,30.0,9.0,9.0
2024-11-20 10:01:01,Class A,232047253,57.591767,9.982053,Under way using engine,0.0,0.0,210.8,312.0,9926776,MNNZ3,ALTAIRE,Fishing,,18.0,80.0,GPS,,FISHING GROUNDS,25/06/2025 00:00:00,AIS,50.0,30.0,9.0,9.0
2024-11-20 10:01:09,Class A,219015127,57.05901,9.882147,Under way using engine,0.0,0.0,325.8,20.0,Unknown,OYPM,EGHOLM II,Passenger,,10.0,38.0,GPS,2.0,AALBORG,,AIS,19.0,19.0,5.0,5.0
2024-11-20 10:01:09,Class A,219005887,56.764255,8.864313,Engaged in fishing,,0.0,310.3,,Unknown,OXNS,SOE BONDE SILLERSLEV,Fishing,,5.0,15.0,Internal,1.0,LIMFJORDEN,,AIS,8.0,7.0,2.0,3.0
2024-11-20 10:01:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:10,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:10,Class A,219005887,56.764255,8.864313,Engaged in fishing,,0.0,310.3,,Unknown,OXNS,SOE BONDE SILLERSLEV,Fishing,,5.0,15.0,Internal,1.0,LIMFJORDEN,,AIS,8.0,7.0,2.0,3.0
2024-11-20 10:01:10,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:10,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:10,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:10,Class A,232047253,57.591767,9.982053,Under way using engine,0.0,0.0,210.8,312.0,9926776,MNNZ3,ALTAIRE,Fishing,,18.0,80.0,GPS,,FISHING GROUNDS,25/06/2025 00:00:00,AIS,50.0,30.0,9.0,9.0
2024-11-20 10:01:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:19,Class A,219015127,57.059037,9.882155,Under way using engine,0.0,1.6,7.3,19.0,Unknown,OYPM,EGHOLM II,Passenger,,10.0,38.0,GPS,2.0,AALBORG,,AIS,19.0,19.0,5.0,5.0
2024-11-20 10:01:20,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:20,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:20,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:20,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:20,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:20,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:20,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:20,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:01:20,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
