#_timestamp,type_of_mobile,mmsi,latitude,longitude,navigational_status,rot,sog,cog,heading,imo,callsign,name,ship_type,cargo_type,width,length,type_of_position_fixing_device,draught,destination,eta,data_source_type,a,b,c,d
2026-04-09 10:00:00,Class A,265056000,57.597688,11.714222,Under way using engine,0.0,0.6,185.2,184.0,9970595,SBEC,BRISEN,Tanker,,12.0,67.0,GPS,4.3,OFF SEGOT,08/04/2026 12:00:00,AIS,54.0,13.0,9.0,3.0
2026-04-09 10:00:00,Class A,265056000,57.597688,11.714222,Under way using engine,0.0,0.6,185.2,184.0,9970595,SBEC,BRISEN,Tanker,,12.0,67.0,GPS,4.3,OFF SEGOT,08/04/2026 12:00:00,AIS,54.0,13.0,9.0,3.0
2026-04-09 10:00:00,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:00,Class A,265056000,57.597688,11.714222,Under way using engine,0.0,0.6,185.2,184.0,9970595,SBEC,BRISEN,Tanker,,12.0,67.0,GPS,4.3,OFF SEGOT,08/04/2026 12:00:00,AIS,54.0,13.0,9.0,3.0
2026-04-09 10:00:00,Base Station,2194006,55.538917,5.0334,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:00,Base Station,2194005,56.34425,4.272,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:00,Base Station,2194006,55.53887,5.0332,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:00,Class A,219008089,56.705267,8.221467,Unknown value,,0.0,86.3,,Unknown,OUND,MUDDI,Fishing,,4.0,16.0,GPS,,Unknown,,AIS,13.0,3.0,2.0,2.0
2026-04-09 10:00:00,Base Station,2194005,56.34425,4.272,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:00,Class A,308654000,57.176855,8.376927,Under way using engine,0.0,17.4,220.8,219.0,9316311,C6VJ7,SEINE HIGHWAY,Cargo,,25.0,148.0,GPS,6.8,ZEEBRUGGE,10/04/2026 12:00:00,AIS,31.0,117.0,9.0,16.0
2026-04-09 10:00:00,Class A,308654000,57.176855,8.376927,Under way using engine,0.0,17.4,220.8,219.0,9316311,C6VJ7,SEINE HIGHWAY,Cargo,,25.0,148.0,GPS,6.8,ZEEBRUGGE,10/04/2026 12:00:00,AIS,31.0,117.0,9.0,16.0
2026-04-09 10:00:00,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:00,Base Station,2655115,56.677633,16.567517,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:00,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:00,Class A,211311480,54.574432,13.130732,Under way using engine,,16.8,357.7,,Unknown,DG8651,ANNA-MARIA,Passenger,No additional information,5.0,13.0,Internal,1.2,BODDENGEWAESSER Z2,,AIS,4.0,9.0,3.0,2.0
2026-04-09 10:00:00,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:00,Class A,538010031,54.75362,10.882752,Under way using engine,-11.4,18.5,353.0,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:00,Class A,220228000,55.607003,8.03281,Engaged in fishing,0.0,3.1,215.0,207.0,Unknown,OXEL,KATJA E35,Fishing,,6.0,17.0,Undefined,2.8,ESBJERG,01/01/2027 00:00:00,AIS,14.0,3.0,3.0,3.0
2026-04-09 10:00:00,Class B,265015520,57.61705,11.807297,Unknown value,,29.2,198.7,,Unknown,SFE4470,ETHEL,Pleasure,,4.0,11.0,Undefined,,Unknown,,AIS,5.0,6.0,2.0,2.0
2026-04-09 10:00:00,Class A,538010031,54.75362,10.882752,Under way using engine,-11.4,18.5,353.0,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:00,Class A,538010031,54.75362,10.882752,Under way using engine,-11.4,18.5,353.0,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:00,Class B,265015520,57.61705,11.807297,Unknown value,,29.2,198.7,,Unknown,SFE4470,ETHEL,Pleasure,,4.0,11.0,Undefined,,Unknown,,AIS,5.0,6.0,2.0,2.0
2026-04-09 10:00:00,Class A,219028337,55.334638,9.841588,Moored,0.0,6.5,307.6,304.0,9898929,OZFY2,SVITZER EDDA,Tug,,13.0,30.0,GPS,5.4,ASSENS,17/02/2027 11:30:00,AIS,16.0,14.0,6.0,7.0
2026-04-09 10:00:00,Class A,219168000,56.69815,8.219593,Engaged in fishing,0.0,0.0,185.8,335.0,8516225,OXHK,CADIZ,Fishing,,10.0,48.0,GPS,,FISHING,,AIS,38.0,10.0,5.0,5.0
2026-04-09 10:00:00,Class A,219031855,54.989962,13.19505,Under way using engine,,9.1,233.3,222.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:00,Class A,219381000,55.473345,8.425668,Under way using engine,0.0,0.0,242.7,62.0,Unknown,OUSS,WILHELMINA,Undefined,,10.0,38.0,GPS,,Unknown,,AIS,33.0,5.0,4.0,6.0
2026-04-09 10:00:00,Class A,219031855,54.989962,13.19505,Under way using engine,,9.1,233.3,222.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:00,Class B,265830710,57.666067,11.654542,Unknown value,,3.6,199.1,197.0,Unknown,SFD2340,,Passenger,,4.0,11.0,Undefined,,Unknown,,AIS,3.0,8.0,2.0,2.0
2026-04-09 10:00:00,Class A,235004300,57.716065,10.584623,Under way sailing,0.0,0.0,157.5,53.0,9177014,MZHE5,HARVEST HOPE,Fishing,,10.0,27.0,GPS,6.0,PETERHEAD,,AIS,14.0,13.0,5.0,5.0
2026-04-09 10:00:00,Class A,235004300,57.716065,10.584623,Under way sailing,0.0,0.0,157.5,53.0,9177014,MZHE5,HARVEST HOPE,Fishing,,10.0,27.0,GPS,6.0,PETERHEAD,,AIS,14.0,13.0,5.0,5.0
2026-04-09 10:00:00,Class A,219028337,55.334638,9.841588,Moored,0.0,6.5,307.6,304.0,9898929,OZFY2,SVITZER EDDA,Tug,,13.0,30.0,GPS,5.4,ASSENS,17/02/2027 11:30:00,AIS,16.0,14.0,6.0,7.0
2026-04-09 10:00:00,Class A,219031855,54.989962,13.19505,Under way using engine,,9.1,233.3,222.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:00,Class A,265610940,55.61378,12.997242,Under way using engine,0.0,0.0,28.5,332.0,Unknown,SCDW,PILOT 211 SE,Pilot,,5.0,17.0,GPS,,MALMO,,AIS,10.0,7.0,3.0,2.0
2026-04-09 10:00:00,Class A,211223240,54.148017,12.111695,Under way using engine,,6.4,155.7,,Unknown,DBDV,WALFISCH,Law enforcement,,5.0,13.0,Internal,1.2,ROSTOCK,01/01/2027 18:00:00,AIS,9.0,4.0,3.0,2.0
2026-04-09 10:00:00,Class A,265610940,55.61378,12.997242,Under way using engine,0.0,0.0,28.5,332.0,Unknown,SCDW,PILOT 211 SE,Pilot,,5.0,17.0,GPS,,MALMO,,AIS,10.0,7.0,3.0,2.0
2026-04-09 10:00:00,Class B,211122320,55.25335,14.6165,Unknown value,,2.4,342.1,,Unknown,DA2106,SCHIETBUEDEL,Pleasure,,2.0,5.0,Undefined,,Unknown,,AIS,3.0,2.0,1.0,1.0
2026-04-09 10:00:02,Class A,219008089,56.705267,8.221467,Unknown value,,0.0,86.3,,Unknown,OUND,MUDDI,Fishing,,4.0,16.0,GPS,,Unknown,,AIS,13.0,3.0,2.0,2.0
2026-04-09 10:00:02,Class A,211223240,54.147775,12.111885,Under way using engine,,6.4,155.2,,Unknown,DBDV,WALFISCH,Law enforcement,,5.0,13.0,Internal,1.2,ROSTOCK,01/01/2027 18:00:00,AIS,9.0,4.0,3.0,2.0
2026-04-09 10:00:03,Class A,219031855,54.989897,13.194925,Under way using engine,,7.7,230.3,225.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:03,Class A,219031855,54.989897,13.194925,Under way using engine,,7.7,230.3,225.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:04,Class A,538010031,54.75396,10.88269,Under way using engine,-0.7,18.5,353.4,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:04,Class A,538010031,54.75396,10.88269,Under way using engine,-0.7,18.5,353.4,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:05,Class A,308654000,57.17649,8.37635,Under way using engine,-2.9,17.4,220.7,219.0,9316311,C6VJ7,SEINE HIGHWAY,Cargo,,25.0,148.0,GPS,6.8,ZEEBRUGGE,10/04/2026 12:00:00,AIS,31.0,117.0,9.0,16.0
2026-04-09 10:00:05,Class A,219031855,54.98986,13.194853,Under way using engine,,6.9,230.4,226.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:05,Class A,219031855,54.98986,13.194853,Under way using engine,,6.9,230.4,226.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:05,Class A,211311480,54.574895,13.13069,Under way using engine,,16.9,357.0,,Unknown,DG8651,ANNA-MARIA,Passenger,No additional information,5.0,13.0,Internal,1.2,BODDENGEWAESSER Z2,,AIS,4.0,9.0,3.0,2.0
2026-04-09 10:00:06,Class A,265610940,55.613775,12.997238,Under way using engine,,0.0,28.5,334.0,Unknown,SCDW,PILOT 211 SE,Pilot,,5.0,17.0,GPS,,MALMO,,AIS,10.0,7.0,3.0,2.0
2026-04-09 10:00:06,Class A,265610940,55.613775,12.997238,Under way using engine,,0.0,28.5,334.0,Unknown,SCDW,PILOT 211 SE,Pilot,,5.0,17.0,GPS,,MALMO,,AIS,10.0,7.0,3.0,2.0
2026-04-09 10:00:07,Class A,219031855,54.98983,13.194792,Under way using engine,,6.2,229.6,227.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:09,Class A,219381000,55.473345,8.425662,Under way using engine,0.0,0.0,242.7,62.0,Unknown,OUSS,WILHELMINA,Undefined,,10.0,38.0,GPS,,Unknown,,AIS,33.0,5.0,4.0,6.0
2026-04-09 10:00:09,Class A,219008089,56.705262,8.221477,Unknown value,,0.0,86.3,,Unknown,OUND,MUDDI,Fishing,,4.0,16.0,GPS,,Unknown,,AIS,13.0,3.0,2.0,2.0
2026-04-09 10:00:09,Class A,538010031,54.754467,10.882573,Under way using engine,-0.4,18.5,352.8,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:09,Class A,538010031,54.754467,10.882573,Under way using engine,-0.4,18.5,352.8,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:09,Class A,538010031,54.754467,10.882573,Under way using engine,-0.4,18.5,352.8,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:09,Class A,538010031,54.754467,10.882573,Under way using engine,-0.4,18.5,352.8,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:10,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:10,Base Station,2194006,55.538917,5.0334,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:10,Base Station,2194006,55.53887,5.0332,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:10,Base Station,2194005,56.34425,4.272,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:10,Base Station,2194005,56.34425,4.272,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:10,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:10,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:10,Class A,219031855,54.989788,13.194707,Under way using engine,,5.6,230.3,227.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:10,Class A,219031855,54.989788,13.194707,Under way using engine,,5.6,230.3,227.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:10,Class B,265015520,57.615653,11.806388,Unknown value,,29.1,198.0,,Unknown,SFE4470,ETHEL,Pleasure,,4.0,11.0,Undefined,,Unknown,,AIS,5.0,6.0,2.0,2.0
2026-04-09 10:00:10,Class A,235004300,57.716077,10.584627,Under way sailing,0.0,0.0,143.3,53.0,9177014,MZHE5,HARVEST HOPE,Fishing,,10.0,27.0,GPS,6.0,PETERHEAD,,AIS,14.0,13.0,5.0,5.0
2026-04-09 10:00:10,Class A,219028337,55.334837,9.841122,Moored,,6.5,306.6,300.0,9898929,OZFY2,SVITZER EDDA,Tug,,13.0,30.0,GPS,5.4,ASSENS,17/02/2027 11:30:00,AIS,16.0,14.0,6.0,7.0
2026-04-09 10:00:10,Class A,219028337,55.334837,9.841122,Moored,,6.5,306.6,300.0,9898929,OZFY2,SVITZER EDDA,Tug,,13.0,30.0,GPS,5.4,ASSENS,17/02/2027 11:30:00,AIS,16.0,14.0,6.0,7.0
2026-04-09 10:00:11,Class A,308654000,57.176183,8.37587,Under way using engine,0.0,17.4,220.6,219.0,9316311,C6VJ7,SEINE HIGHWAY,Cargo,,25.0,148.0,GPS,6.8,ZEEBRUGGE,10/04/2026 12:00:00,AIS,31.0,117.0,9.0,16.0
2026-04-09 10:00:11,Class A,308654000,57.176183,8.37587,Under way using engine,0.0,17.4,220.6,219.0,9316311,C6VJ7,SEINE HIGHWAY,Cargo,,25.0,148.0,GPS,6.8,ZEEBRUGGE,10/04/2026 12:00:00,AIS,31.0,117.0,9.0,16.0
2026-04-09 10:00:11,Class A,220228000,55.60688,8.032648,Engaged in fishing,0.0,3.1,216.4,206.0,Unknown,OXEL,KATJA E35,Fishing,,6.0,17.0,Undefined,2.8,ESBJERG,01/01/2027 00:00:00,AIS,14.0,3.0,3.0,3.0
2026-04-09 10:00:11,Class A,219168000,56.69815,8.219602,Engaged in fishing,0.0,0.0,178.6,336.0,8516225,OXHK,CADIZ,Fishing,,10.0,48.0,GPS,,FISHING,,AIS,38.0,10.0,5.0,5.0
2026-04-09 10:00:11,Class A,265056000,57.597658,11.714212,Under way using engine,0.0,0.6,187.2,184.0,9970595,SBEC,BRISEN,Tanker,,12.0,67.0,GPS,4.3,OFF SEGOT,08/04/2026 12:00:00,AIS,54.0,13.0,9.0,3.0
2026-04-09 10:00:11,Class A,265056000,57.597658,11.714212,Under way using engine,0.0,0.6,187.2,184.0,9970595,SBEC,BRISEN,Tanker,,12.0,67.0,GPS,4.3,OFF SEGOT,08/04/2026 12:00:00,AIS,54.0,13.0,9.0,3.0
2026-04-09 10:00:11,Class A,265056000,57.597658,11.714212,Under way using engine,0.0,0.6,187.2,184.0,9970595,SBEC,BRISEN,Tanker,,12.0,67.0,GPS,4.3,OFF SEGOT,08/04/2026 12:00:00,AIS,54.0,13.0,9.0,3.0
2026-04-09 10:00:12,Class A,219031855,54.989765,13.194657,Under way using engine,0.0,5.1,230.1,227.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:12,Class A,219031855,54.989765,13.194657,Under way using engine,0.0,5.1,230.1,227.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:12,Class A,211311480,54.575437,13.130647,Under way using engine,,16.7,357.7,,Unknown,DG8651,ANNA-MARIA,Passenger,No additional information,5.0,13.0,Internal,1.2,BODDENGEWAESSER Z2,,AIS,4.0,9.0,3.0,2.0
2026-04-09 10:00:13,Class A,265610940,55.613772,12.997235,Under way using engine,0.0,0.1,286.3,334.0,Unknown,SCDW,PILOT 211 SE,Pilot,,5.0,17.0,GPS,,MALMO,,AIS,10.0,7.0,3.0,2.0
2026-04-09 10:00:13,Class A,211223240,54.147502,12.112087,Under way using engine,,6.4,158.4,,Unknown,DBDV,WALFISCH,Law enforcement,,5.0,13.0,Internal,1.2,ROSTOCK,01/01/2027 18:00:00,AIS,9.0,4.0,3.0,2.0
2026-04-09 10:00:13,Class A,219031855,54.989743,13.194608,Under way using engine,,4.7,230.8,228.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:14,Class B,265015520,57.615135,11.806103,Unknown value,,29.2,195.5,,Unknown,SFE4470,ETHEL,Pleasure,,4.0,11.0,Undefined,,Unknown,,AIS,5.0,6.0,2.0,2.0
2026-04-09 10:00:16,Class A,538010031,54.754975,10.88246,Under way using engine,-7.5,18.4,352.7,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:16,Class A,538010031,54.754975,10.88246,Under way using engine,-7.5,18.4,352.7,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:16,Class A,538010031,54.754975,10.88246,Under way using engine,-7.5,18.4,352.7,352.0,9301122,V7A5494,EAGLE II,Cargo,,25.0,161.0,Combined GPS/GLONASS,9.5,DKFRC,09/04/2026 17:00:00,AIS,141.0,20.0,18.0,7.0
2026-04-09 10:00:16,Class A,265610940,55.613773,12.997235,Under way using engine,0.0,0.0,286.3,334.0,Unknown,SCDW,PILOT 211 SE,Pilot,,5.0,17.0,GPS,,MALMO,,AIS,10.0,7.0,3.0,2.0
2026-04-09 10:00:17,Class A,308654000,57.175758,8.375195,Under way using engine,2.9,17.4,220.7,220.0,9316311,C6VJ7,SEINE HIGHWAY,Cargo,,25.0,148.0,GPS,6.8,ZEEBRUGGE,10/04/2026 12:00:00,AIS,31.0,117.0,9.0,16.0
2026-04-09 10:00:17,Class A,308654000,57.175758,8.375195,Under way using engine,2.9,17.4,220.7,220.0,9316311,C6VJ7,SEINE HIGHWAY,Cargo,,25.0,148.0,GPS,6.8,ZEEBRUGGE,10/04/2026 12:00:00,AIS,31.0,117.0,9.0,16.0
2026-04-09 10:00:17,Class A,219031855,54.989715,13.194543,Under way using engine,0.0,4.0,231.1,228.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:17,Class A,219031855,54.989715,13.194543,Under way using engine,0.0,4.0,231.1,228.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:17,Class A,219031855,54.989715,13.194543,Under way using engine,0.0,4.0,231.1,228.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:18,Class A,211311480,54.575898,13.130608,Under way using engine,,16.8,356.2,,Unknown,DG8651,ANNA-MARIA,Passenger,No additional information,5.0,13.0,Internal,1.2,BODDENGEWAESSER Z2,,AIS,4.0,9.0,3.0,2.0
2026-04-09 10:00:18,Class A,219381000,55.473353,8.425652,Under way using engine,0.0,0.0,242.7,62.0,Unknown,OUSS,WILHELMINA,Undefined,,10.0,38.0,GPS,,Unknown,,AIS,33.0,5.0,4.0,6.0
2026-04-09 10:00:19,Class A,219031855,54.989697,13.194507,Under way using engine,0.0,3.7,232.4,228.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:19,Class A,219031855,54.989697,13.194507,Under way using engine,0.0,3.7,232.4,228.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:19,Class A,219031855,54.989697,13.194507,Under way using engine,0.0,3.7,232.4,228.0,9996381,OZIO2,WSC SPEED 2,HSC,,10.0,28.0,GPS,2.1,MUKRAN-BALTIC 2 WF,09/04/2026 09:00:00,AIS,16.0,12.0,5.0,5.0
2026-04-09 10:00:20,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:20,Class A,265610940,55.613773,12.997237,Under way using engine,0.0,0.0,286.3,334.0,Unknown,SCDW,PILOT 211 SE,Pilot,,5.0,17.0,GPS,,MALMO,,AIS,10.0,7.0,3.0,2.0
2026-04-09 10:00:20,Base Station,2194006,55.538917,5.0334,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:20,Base Station,2194006,55.53887,5.0332,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:20,Base Station,2194005,56.34425,4.272,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:20,Base Station,2194005,56.34425,4.272,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:20,Class A,265610940,55.613773,12.997237,Under way using engine,0.0,0.0,286.3,334.0,Unknown,SCDW,PILOT 211 SE,Pilot,,5.0,17.0,GPS,,MALMO,,AIS,10.0,7.0,3.0,2.0
2026-04-09 10:00:20,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:20,Base Station,2655115,56.677633,16.567517,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,Surveyed,,Unknown,,AIS,,,,
2026-04-09 10:00:20,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:20,Base Station,2190064,56.716567,11.519048,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2026-04-09 10:00:20,Class A,219028337,55.334988,9.84073,Moored,,6.5,304.2,298.0,9898929,OZFY2,SVITZER EDDA,Tug,,13.0,30.0,GPS,5.4,ASSENS,17/02/2027 11:30:00,AIS,16.0,14.0,6.0,7.0
2026-04-09 10:00:20,Class A,219028337,55.334988,9.84073,Moored,,6.5,304.2,298.0,9898929,OZFY2,SVITZER EDDA,Tug,,13.0,30.0,GPS,5.4,ASSENS,17/02/2027 11:30:00,AIS,16.0,14.0,6.0,7.0
2026-04-09 10:00:20,Class A,219168000,56.698148,8.219598,Engaged in fishing,0.0,0.0,162.4,337.0,8516225,OXHK,CADIZ,Fishing,,10.0,48.0,GPS,,FISHING,,AIS,38.0,10.0,5.0,5.0
2026-04-09 10:00:20,Class A,220228000,55.606768,8.03252,Engaged in fishing,0.0,3.1,213.5,205.0,Unknown,OXEL,KATJA E35,Fishing,,6.0,17.0,Undefined,2.8,ESBJERG,01/01/2027 00:00:00,AIS,14.0,3.0,3.0,3.0
2026-04-09 10:00:20,Class A,235004300,57.716075,10.584638,Under way sailing,0.0,0.0,205.8,53.0,9177014,MZHE5,HARVEST HOPE,Fishing,,10.0,27.0,GPS,6.0,PETERHEAD,,AIS,14.0,13.0,5.0,5.0
2026-04-09 10:00:20,Class A,235004300,57.716075,10.584638,Under way sailing,0.0,0.0,205.8,53.0,9177014,MZHE5,HARVEST HOPE,Fishing,,10.0,27.0,GPS,6.0,PETERHEAD,,AIS,14.0,13.0,5.0,5.0
2026-04-09 10:00:20,Class A,219008089,56.705258,8.221487,Unknown value,,0.0,86.3,,Unknown,OUND,MUDDI,Fishing,,4.0,16.0,GPS,,Unknown,,AIS,13.0,3.0,2.0,2.0
2026-04-09 10:00:21,Class A,265056000,57.597635,11.714203,Under way using engine,0.0,0.6,188.8,184.0,9970595,SBEC,BRISEN,Tanker,,12.0,67.0,GPS,4.3,OFF SEGOT,08/04/2026 12:00:00,AIS,54.0,13.0,9.0,3.0
