#_timestamp,type_of_mobile,mmsi,latitude,longitude,navigational_status,rot,sog,cog,heading,imo,callsign,name,ship_type,cargo_type,width,length,type_of_position_fixing_device,draught,destination,eta,data_source_type,a,b,c,d
2024-11-20 10:00:10,Class A,111219515,55.880075,10.897508,Under way using engine,,102.2,109.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:10,Class A,111219515,55.880075,10.897508,Under way using engine,,102.2,109.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:10,Class A,111219515,55.880075,10.897508,Under way using engine,,102.2,109.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:10,Class A,111219515,55.880075,10.897508,Under way using engine,,102.2,109.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:10,Class A,111219515,55.880075,10.897508,Under way using engine,,102.2,109.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:10,Class A,111219515,55.880075,10.897508,Under way using engine,,102.2,109.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:10,Class A,111219515,55.880075,10.897508,Under way using engine,,102.2,109.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:10,Class A,111219515,55.880075,10.897508,Under way using engine,,102.2,109.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:10,Class A,111219515,55.880075,10.897508,Under way using engine,,102.2,109.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:10,Class A,111219515,55.880075,10.897508,Under way using engine,,102.2,109.7,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:10,Class A,232047253,57.591767,9.982043,Under way using engine,0.0,0.0,210.8,312.0,9926776,MNNZ3,ALTAIRE,Fishing,,18.0,80.0,GPS,,FISHING GROUNDS,25/06/2025 00:00:00,AIS,50.0,30.0,9.0,9.0
2024-11-20 10:00:10,Class A,232047253,57.591767,9.982043,Under way using engine,0.0,0.0,210.8,312.0,9926776,MNNZ3,ALTAIRE,Fishing,,18.0,80.0,GPS,,FISHING GROUNDS,25/06/2025 00:00:00,AIS,50.0,30.0,9.0,9.0
2024-11-20 10:00:10,Class A,232047253,57.591767,9.982043,Under way using engine,0.0,0.0,210.8,312.0,9926776,MNNZ3,ALTAIRE,Fishing,,18.0,80.0,GPS,,FISHING GROUNDS,25/06/2025 00:00:00,AIS,50.0,30.0,9.0,9.0
2024-11-20 10:00:10,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:00:10,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:00:10,Base Station,2190071,57.110043,8.648283,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:00:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:00:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:00:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:00:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:00:10,Base Station,2190068,56.44726,10.945875,Unknown value,,,,,Unknown,Unknown,,Undefined,,,,GPS,,Unknown,,AIS,,,,
2024-11-20 10:00:10,Class A,219006284,56.763977,8.863555,Reserved for future use,,0.0,,,Unknown,OXVJ,HELLE,Fishing,,4.0,15.0,Internal,,Unknown,,AIS,14.0,1.0,2.0,2.0
2024-11-20 10:00:10,Class A,219007401,57.122992,8.597823,Under way using engine,0.0,0.1,145.2,238.0,Unknown,OU6667,PILOT BOAT INGE,Pilot,,4.0,14.0,GPS,2.5,Unknown,,AIS,,14.0,2.0,2.0
2024-11-20 10:00:11,Class A,219026147,56.610415,10.305557,Under way using engine,0.0,0.0,333.1,315.0,9878436,OX3141,DANPILOT NOVEMBER,Pilot,,5.0,15.0,GPS,1.5,UDBYHOJ,07/11/2024 01:35:00,AIS,12.0,3.0,2.0,3.0
2024-11-20 10:00:11,Class A,219007401,57.122992,8.597823,Under way using engine,0.0,0.1,145.2,238.0,Unknown,OU6667,PILOT BOAT INGE,Pilot,,4.0,14.0,GPS,2.5,Unknown,,AIS,,14.0,2.0,2.0
2024-11-20 10:00:12,Class A,111219515,55.879617,10.899802,Under way using engine,,102.2,109.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:12,Class A,111219515,55.879617,10.899802,Under way using engine,,102.2,109.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:12,Class A,111219515,55.879617,10.899802,Under way using engine,,102.2,109.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:12,Class A,111219515,55.879617,10.899802,Under way using engine,,102.2,109.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:12,Class A,111219515,55.879617,10.899802,Under way using engine,,102.2,109.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:12,Class A,111219515,55.879617,10.899802,Under way using engine,,102.2,109.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
2024-11-20 10:00:12,Class A,111219515,55.879617,10.899802,Under way using engine,,102.2,109.5,,Unknown,0,,Undefined,,5.0,20.0,GPS,,SEARCH AND RESCUE,,AIS,1.0,19.0,2.0,3.0
